cut	18
Partition 0	1,2,30,35,36,43,50,51,66
Partition 1	0,6,9,11,26,48,28,44,58,64
Partition 2	8,15,16,20,24,34,38,49,59
Partition 3	3,5,31,13,45,53,54,41,60
Partition 4	4,22,27,57,39,42,67,68
Partition 5	14,61,17,32,21,46,23,62,33
Partition 6	10,12,25,29,55,63,19,65
Partition 7	7,47,18,37,40,52,56,69
