path	1
T	NA
cut	59
Partition 0	64,69,70,66,65,68,67,63
Partition 1	55,56,57,62,60,58,59,61
Partition 2	33,49,47,48,50,46,51,53,52,54
Partition 3	3,5,4,7,6,8,9,10
Partition 4	11,12,14,13,15,16,44,17
Partition 5	45,43,28,30,31,29,41,42
Partition 6	88,87,89,90,94,91,92,93
Partition 7	82,80,81,85,18,83,84,79
Partition 8	72,86,75,76,36,77,73,74,78
Partition 9	0,1,99,2,97,98,95,96
Partition 10	20,19,22,21,24,26,25,23
Partition 11	34,35,38,39,71,27,32,37,40
path	2
T	NA
cut	63
Partition 0	64,69,70,66,65,68,67,63
Partition 1	55,56,57,62,60,58,59,61
Partition 2	33,49,47,48,50,46,51,53,52
Partition 3	3,5,4,7,6,8,9,10
Partition 4	11,12,14,13,15,16,44,17
Partition 5	45,43,28,30,31,41,42
Partition 6	88,87,89,90,94,91,92,93
Partition 7	82,80,81,85,18,83,84,79
Partition 8	72,86,75,76,36,77,73,74,78
Partition 9	0,1,99,2,97,98,95,96
Partition 10	20,19,22,21,24,26,25,23
Partition 11	34,35,38,39,71,27,32,37,40
Partition 14	54
Partition 15	29
path	3
T	NA
cut	64
Partition 0	64,69,70,66,65,68,67,63
Partition 1	55,56,57,62,53,60,58,59,61
Partition 2	33,49,47,48,50,46,51
Partition 3	3,5,4,7,6,8,9,10
Partition 4	11,12,14,13,15,16,44,17
Partition 5	45,43,28,30,31,29,41,42
Partition 6	88,87,89,90,94,91,92,93
Partition 7	82,80,81,85,18,83,84,79
Partition 8	72,86,75,76,36,77,73,74,78
Partition 9	0,1,99,2,97,98,95,96
Partition 10	20,19,22,21,24,26,25,23
Partition 11	34,35,38,39,71,27,32,37,40
Partition 13	52
Partition 15	54
