path	1
T	14
cut	61
Partition 0	3540,3581,3524,3544,3545,3582
Partition 1	3579,3587,3564,3565,3609,3580,3610
Partition 2	3554,3555,3556,3525,3557
Partition 3	3541,3537,3538,3549,3550
Partition 4	3613,3616,3615,3612,3617
Partition 5	3543,3608,3614,3529,3606,3607,3522
Partition 6	3521,3539,3578,3547,3548,3530
Partition 7	3542,3546,3523,3577,3600,3599
Partition 8	3576,3621,3622,3623,3624,3620
Partition 9	3574,3575,3567,3618,3573,3619
Partition 10	3596,3597,3598,3601,3534,3602
Partition 11	3560,3561,3563,3603,3604,3605
Partition 12	3531,3532,3586,3584,3585,3592
Partition 13	3583,3590,3591,3593,3588,3594,3595
Partition 14	3558,3559,3568,3569,3571,3572
Partition 15	3570,3562,3589,3520,3553,3552
Partition 16	3533,3526,3527,3535,3528,3536,3551
Partition 17	3566
Partition 18	3611
path	2
T	14
cut	62
Partition 0	3540,3581,3524,3544,3545,3582
Partition 1	3579,3587,3564,3565,3609,3580,3610
Partition 2	3566,3554,3555,3556,3583,3557
Partition 3	3541,3537,3538,3570,3549,3550
Partition 4	3613,3616,3615,3612,3611,3617,3618
Partition 5	3543,3608,3614,3529,3606,3607,3522
Partition 6	3521,3539,3578,3547,3548,3530
Partition 7	3542,3546,3523,3577,3600,3599
Partition 8	3576,3621,3622,3623,3624,3619,3620
Partition 9	3574,3575,3567,3573
Partition 10	3596,3597,3598,3601,3534,3602
Partition 11	3560,3561,3563,3603,3604,3605
Partition 12	3531,3532,3586,3584,3585
Partition 13	3590,3591,3592,3593,3594,3595
Partition 14	3568,3569,3571,3572
Partition 15	3562,3589,3520,3553,3552
Partition 16	3526,3527,3535,3528,3536,3551
Partition 20	3588
Partition 21	3525
Partition 22	3533
Partition 23	3559
Partition 24	3558
path	3
T	8
cut	61
Partition 0	3540,3581,3524,3544,3545,3582
Partition 1	3579,3587,3564,3565,3609,3580,3610
Partition 2	3566,3554,3555,3556,3583,3525,3557
Partition 3	3541,3537,3538,3549,3550
Partition 4	3613,3616,3612,3611,3617
Partition 5	3543,3608,3614,3529,3606,3607,3522
Partition 6	3521,3539,3578,3547,3548,3530
Partition 7	3542,3546,3523,3577,3600,3599
Partition 8	3576,3621,3622,3623,3624,3620
Partition 9	3574,3575,3567,3573
Partition 10	3596,3597,3598,3601,3534,3602
Partition 11	3560,3561,3563,3603,3604,3605
Partition 12	3531,3532,3586,3584,3585
Partition 13	3590,3591,3592,3593,3588,3594,3595
Partition 14	3558,3559,3568,3569,3571,3572
Partition 15	3562,3589,3520,3553,3552
Partition 16	3533,3526,3527,3535,3528,3536,3551
Partition 17	3570
Partition 20	3619
Partition 21	3615
Partition 22	3618
path	4
T	15
cut	63
Partition 0	3540,3581,3524,3544,3545,3582
Partition 1	3579,3587,3564,3565,3609,3580,3610
Partition 2	3554,3555,3556,3583,3557
Partition 3	3541,3537,3538,3566,3549,3550
Partition 4	3613,3616,3615,3612,3611,3617
Partition 5	3543,3608,3614,3529,3606,3607,3522
Partition 6	3521,3539,3578,3547,3548,3530
Partition 7	3542,3546,3523,3577,3600,3599
Partition 8	3576,3621,3622,3623,3624,3620
Partition 9	3574,3575,3567,3618,3573,3619
Partition 10	3596,3597,3598,3601,3534,3602
Partition 11	3560,3561,3563,3603,3604,3605
Partition 12	3531,3532,3586,3584,3585
Partition 13	3590,3591,3592,3593,3588,3594,3595
Partition 14	3558,3559,3568,3569,3571,3572
Partition 15	3589,3520,3553,3552
Partition 16	3526,3527,3535,3528,3536
Partition 17	3570
Partition 18	3525
Partition 19	3533
Partition 23	3562
Partition 25	3551
path	5
T	8
cut	61
Partition 0	3540,3581,3524,3544,3545,3582
Partition 1	3579,3587,3564,3565,3609,3580,3610
Partition 2	3554,3555,3556,3525,3557
Partition 3	3541,3537,3538,3570,3549,3550
Partition 4	3613,3616,3615,3612,3611,3617
Partition 5	3543,3608,3614,3529,3606,3607,3522
Partition 6	3521,3539,3578,3547,3548,3530
Partition 7	3542,3546,3523,3577,3600,3599
Partition 8	3576,3621,3622,3623,3624,3620
Partition 9	3574,3575,3567,3618,3573,3619
Partition 10	3596,3597,3598,3601,3534,3602
Partition 11	3560,3561,3563,3603,3604,3605
Partition 12	3531,3532,3586,3584,3585
Partition 13	3590,3591,3592,3593,3588,3594,3595
Partition 14	3558,3559,3568,3569,3571,3572
Partition 15	3589,3520,3553,3552
Partition 16	3533,3526,3527,3535,3528,3536,3551
Partition 18	3562
Partition 21	3583
Partition 22	3566
