cut	43
Partition 0	0,18,45,11,15,69,62,63
Partition 1	9,35,43,23,22,37,33,34,26
Partition 2	2,29,4,59,12,32,25,30,44
Partition 3	55,67,17,57,68,48,50,14,64
Partition 4	3,39,54,31,16,24,53,1,65
Partition 5	52,7,46,51,21,20,66,6
Partition 6	5,28,47,27,40,41,36,38,56
Partition 7	10,13,49,60,61,58,19,42,8
