cut	26
Partition 0	3,8,10,32,29,53,56,60,79
Partition 1	0,5,28,34,39,48,57,23,66
Partition 2	1,25,40,71,27,45,70,52,67,99
Partition 3	13,22,26,59,76,95,97,62,81
Partition 4	2,18,36,37,87,93,77,80
Partition 5	4,98,15,19,74,43,64
Partition 6	6,12,46,49,50,55,68
Partition 7	11,38,44,88,90,91,35,54
Partition 8	7,14,16,61,63,82,51,69
Partition 9	21,17,72,83,85,89,24,92
Partition 10	9,20,30,31,33,41,47,65,94
Partition 11	42,73,75,84,86,58,78,96
