path	1
T	11
cut	62
Partition 0	3566,3557,3613,3612,3617,3618
Partition 1	3587,3537,3538,3609,3610,3611,3588
Partition 2	3554,3555,3556,3583,3582
Partition 3	3546,3540,3548,3541,3545,3549,3550
Partition 4	3578,3579,3523,3577,3565,3580
Partition 5	3521,3539,3547,3531,3530
Partition 6	3524,3544,3564,3529,3606,3522
Partition 7	3542,3543,3608,3614,3607,3616,3615
Partition 8	3527,3558,3559,3568,3569,3525,3589
Partition 9	3570,3567,3562,3563,3571,3572,3573
Partition 10	3574,3575,3576,3621,3622,3623,3624
Partition 11	3526,3535,3536,3551,3560
Partition 12	3586,3590,3591,3592,3593
Partition 13	3532,3533,3528,3584,3585,3534
Partition 14	3603,3594,3595,3604,3605,3619,3620
Partition 15	3596,3597,3598,3561,3601,3602
Partition 16	3553
Partition 19	3520
Partition 20	3581
Partition 21	3552
Partition 24	3599
Partition 25	3600
path	2
T	12
cut	62
Partition 0	3613,3612,3617,3618
Partition 1	3587,3537,3538,3609,3610,3611,3588
Partition 2	3554,3555,3556,3583,3582
Partition 3	3546,3540,3548,3541,3545,3549,3550
Partition 4	3578,3579,3523,3577,3565,3580
Partition 5	3521,3539,3547,3531,3530
Partition 6	3524,3544,3564,3529,3606,3522
Partition 7	3542,3543,3608,3614,3607,3616,3615
Partition 8	3527,3558,3559,3568,3569,3525,3589
Partition 9	3570,3567,3562,3563,3571,3572,3573
Partition 10	3574,3575,3576,3621,3622,3623,3624
Partition 11	3526,3535,3536,3551,3560,3553,3552
Partition 12	3590,3591,3592,3593,3594
Partition 13	3532,3533,3528,3584,3585,3534
Partition 14	3603,3595,3604,3605,3619,3620
Partition 15	3596,3597,3598,3561,3601,3602
Partition 16	3520
Partition 19	3566,3557
Partition 21	3586
Partition 22	3581
Partition 23	3600
Partition 27	3599
path	3
T	12
cut	60
Partition 0	3566,3557,3613,3612,3617,3618
Partition 1	3587,3537,3538,3609,3610,3611,3588
Partition 2	3554,3555,3556,3583,3582
Partition 3	3546,3540,3548,3541,3545,3549,3550
Partition 4	3578,3579,3523,3577,3565,3580
Partition 5	3521,3539,3547
Partition 6	3524,3544,3564,3529,3606,3522
Partition 7	3542,3543,3608,3614,3607,3616,3615
Partition 8	3527,3558,3559,3568,3569,3525,3589
Partition 9	3570,3567,3562,3563,3571,3572,3573
Partition 10	3574,3575,3576,3621,3622,3623,3624
Partition 11	3526,3535,3536,3551,3560,3553,3552
Partition 12	3586,3590,3591,3592,3593
Partition 13	3531,3532,3533,3528,3584,3585,3534
Partition 14	3603,3594,3595,3604,3605,3619,3620
Partition 15	3596,3597,3598,3561,3601,3602
Partition 16	3520
Partition 20	3581
Partition 23	3600,3599
Partition 24	3530
path	4
T	11
cut	57
Partition 0	3566,3557,3613,3612,3617,3618
Partition 1	3587,3537,3538,3609,3610,3611,3588
Partition 2	3554,3555,3556,3583,3582
Partition 3	3546,3540,3548,3541,3545,3549,3550
Partition 4	3578,3579,3523,3577,3565,3580
Partition 5	3521,3539,3547,3531,3600,3530,3599
Partition 6	3524,3544,3564,3529,3606,3522
Partition 7	3542,3543,3608,3614,3607,3616,3615
Partition 8	3527,3558,3559,3568,3569,3525,3589
Partition 9	3570,3567,3562,3563,3571,3572,3573
Partition 10	3574,3575,3576,3621,3622,3623,3624
Partition 11	3526,3535,3536,3551,3560,3553,3552
Partition 12	3590,3591,3592,3593,3594
Partition 13	3532,3533,3586,3528,3584,3585,3534
Partition 14	3603,3595,3604,3605,3619,3620
Partition 15	3596,3597,3598,3561,3601,3602
Partition 18	3520
Partition 19	3581
path	5
T	11
cut	59
Partition 0	3566,3557,3613,3612,3617,3618
Partition 1	3587,3537,3538,3609,3610,3611,3588
Partition 2	3554,3555,3556,3583,3582
Partition 3	3546,3540,3548,3541,3545,3549,3550
Partition 4	3578,3579,3523,3577,3565,3580
Partition 5	3521,3539,3547,3531,3600,3530,3599
Partition 6	3524,3544,3564,3529,3606,3522
Partition 7	3542,3543,3608,3614,3607,3616,3615
Partition 8	3527,3558,3559,3568,3569,3525,3589
Partition 9	3570,3567,3562,3563,3571,3572,3573
Partition 10	3574,3575,3576,3621,3622,3623,3624
Partition 11	3526,3535,3536,3551,3560,3553,3552
Partition 12	3586,3590,3591,3592,3593
Partition 13	3532,3533,3528,3584,3585,3534
Partition 14	3603,3595,3604,3605,3619,3620
Partition 15	3596,3597,3598,3561,3601,3602
Partition 16	3520
Partition 17	3594
Partition 18	3581
